9.3,放牛班的春天,2004,法国瑞士德国,剧情音乐,克里斯托夫·巴拉蒂ChristopheBarratier 热拉尔·朱尼奥Gé...,天籁一般的童声，是最接近上帝的存在。 ,996944
9.2,大话西游之大圣娶亲,1995,中国香港中国大陆,喜剧爱情奇幻古装,刘镇伟JeffreyLau 周星驰StephenChow/吴孟达ManTatNg...,一生所爱。,1143450
9.3,熔炉,2011,韩国,剧情,黄东赫Dong-hyukHwang 孔侑YooGong/郑有美Yu-miJung/...,我们一路奋战不是为了改变世界，而是为了不让世界改变我们。,701302
9.2,疯狂动物城,2016,美国,喜剧动画冒险,拜伦·霍华德ByronHoward/瑞奇·摩尔RichMoore 金妮弗·...,迪士尼给我们营造的乌托邦就是这样，永远善良勇敢，永远出乎意料。,1375566
9.2,无间道,2002,中国香港,剧情犯罪悬疑,刘伟强/麦兆辉 刘德华/梁朝伟/黄秋生,香港电影史上永不过时的杰作。,932402
9.2,龙猫,1988,日本,动画奇幻冒险,宫崎骏HayaoMiyazaki 日高法子NorikoHidaka/坂本千夏Ch...,人人心中都有个龙猫，童年就永远不会消失。,958841
9.3,教父,1972,美国,剧情犯罪,弗朗西斯·福特·科波拉FrancisFordCoppola 马龙·白兰度M...,千万不要记恨你的对手，这样会让你失去理智。,700803
9.1,当幸福来敲门,2006,美国,剧情传记家庭,加布里尔·穆奇诺GabrieleMuccino 威尔·史密斯WillSmith...,平民励志片。 ,1155417
9.1,怦然心动,2010,美国,剧情喜剧爱情,罗伯·莱纳RobReiner 玛德琳·卡罗尔MadelineCarroll/卡...,真正的幸福是来自内心深处。,1342242
9.2,触不可及,2011,法国,剧情喜剧,奥利维·那卡什OlivierNakache/艾力克·托兰达EricToledano 主...,满满温情的高雅喜剧。,747086
9.6,控方证人,1957,美国,剧情犯罪悬疑,比利·怀尔德BillyWilder 泰隆·鲍华TyronePower/玛琳·...,比利·怀德满分作品。,312058
9.2,蝙蝠侠：黑暗骑士,2008,美国英国,剧情动作科幻犯罪惊悚,克里斯托弗·诺兰ChristopherNolan 克里斯蒂安·贝尔Christ...,无尽的黑暗。,779827
9.3,活着,1994,中国大陆中国香港,剧情历史家庭,张艺谋YimouZhang 葛优YouGe/巩俐LiGong/姜武WuJiang,张艺谋最好的电影。,603937
9.3,末代皇帝,1987,英国意大利中国大陆法国,剧情传记历史,贝纳尔多·贝托鲁奇BernardoBertolucci 尊龙JohnLone/陈...,“不要跟我比惨，我比你更惨”再适合这部电影不过了。,563559
9.1,寻梦环游记,2017,美国,喜剧动画奇幻音乐,李·昂克里奇LeeUnkrich/阿德里安·莫利纳AdrianMolina ...,死亡不是真的逝去，遗忘才是永恒的消亡。,1158556
9.3,乱世佳人,1939,美国,剧情历史爱情战争,维克多·弗莱明VictorFleming/乔治·库克GeorgeCukor 费...,Tomorrow is another day.,515155
9.1,何以为家,2018,黎巴嫩法国美国,剧情,娜丁·拉巴基NadineLabaki 扎因·拉费阿Zainal-Rafeea/...,凝视卑弱生命，用电影改变命运。,723239
9.2,指环王3：王者无敌,2003,美国新西兰,剧情动作奇幻冒险,彼得·杰克逊PeterJackson 伊利亚·伍德ElijahWood/西恩...,史诗的终章。,569195
9.0,摔跤吧！爸爸,2016,印度,剧情传记运动家庭,涅提·蒂瓦里NiteshTiwari 阿米尔·汗AamirKhan/法缇玛...,你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子。,1180649
9.0,飞屋环游记,2009,美国,剧情喜剧动画冒险,彼特·道格特PeteDocter/鲍勃·彼德森BobPeterson 爱德...,最后那些最无聊的事情，才是最值得怀念的。 ,1004487
9.1,少年派的奇幻漂流,2012,美国中国台湾英国加拿大,剧情奇幻冒险,李安AngLee 苏拉·沙玛SurajSharma/伊尔凡·可汗Irrfan...,瑰丽壮观、无人能及的冒险之旅。,1067860
9.4,十二怒汉,1957,美国,剧情,SidneyLumet 亨利·方达HenryFonda/马丁·鲍尔萨姆Marti...,1957年的理想主义。 ,343915
9.3,素媛,2013,韩国,剧情,李濬益Jun-ikLee 薛景求Kyung-guSol/严志媛Ji-wonUhm...,受过伤害的人总是笑得最开心，因为他们不愿意让身边的人承受一样的痛苦。,474710
9.1,哈利·波特与魔法石,2001,美国英国,奇幻冒险,ChrisColumbus DanielRadcliffe/EmmaWatson/RupertGrint,童话世界的开端。,759327
9.3,鬼子来了,2000,中国大陆,剧情喜剧,姜文WenJiang 姜文WenJiang/香川照之TeruyukiKagawa/...,对敌人的仁慈，就是对自己残忍。,462736
9.1,哈尔的移动城堡,2004,日本,动画奇幻冒险,宫崎骏HayaoMiyazaki 倍赏千惠子ChiekoBaishô/木村拓...,带着心爱的人在天空飞翔。,737362
9.1,天空之城,1986,日本,动画奇幻冒险,宫崎骏HayaoMiyazaki 田中真弓MayumiTanaka/横泽启子Ke...,对天空的追逐，永不停止。 ,635028
9.0,大话西游之月光宝盒,1995,中国香港中国大陆,喜剧爱情奇幻古装,刘镇伟JeffreyLau 周星驰StephenChow/吴孟达ManTatNg...,旷古烁今。,912599
9.2,天堂电影院,1988,意大利法国,剧情爱情,朱塞佩·托纳多雷GiuseppeTornatore 安东内拉·阿蒂利Anton...,那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。,490987
9.0,罗马假日,1953,美国,喜剧剧情爱情,威廉·惠勒WilliamWyler 奥黛丽·赫本AudreyHepburn/格...,爱情哪怕只有一天。,733269
9.1,闻香识女人,1992,美国,剧情,马丁·布莱斯MartinBrest 阿尔·帕西诺AlPacino/克里斯...,史上最美的探戈。,639793
9.0,我不是药神,2018,中国大陆,剧情喜剧,文牧野MuyeWen 徐峥ZhengXu/王传君ChuanjunWang/周...,对我们国家而言，这样的电影多一部是一部。,1572825
9.2,辩护人,2013,韩国,剧情,杨宇硕Woo-seokYang 宋康昊Kang-hoSong/金英爱Yeong-ae...,电影的现实意义大过电影本身。,459435
9.0,搏击俱乐部,1999,美国德国,剧情动作悬疑惊悚,大卫·芬奇DavidFincher 爱德华·诺顿EdwardNorton/布拉...,邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。,654408
9.2,教父2,1974,美国,剧情犯罪,弗朗西斯·福特·科波拉FrancisFordCoppola 阿尔·帕西诺A...,优雅的孤独。,390083
9.3,大闹天宫,1961/1964/1978/2004,中国大陆,动画奇幻,万籁鸣LaimingWan/唐澄ChengTang 邱岳峰YuefengQiu/...,经典之作，历久弥新。,296419
9.0,狮子王,1994,美国,动画冒险歌舞,RogerAllers/罗伯·明可夫RobMinkoff 乔纳森·泰勒·托马...,动物版《哈姆雷特》。,609181
9.1,死亡诗社,1989,美国,剧情,彼得·威尔PeterWeir 罗宾·威廉姆斯RobinWilliams/罗伯...,当一个死水般的体制内出现一个活跃的变数时，所有的腐臭都站在了光明的对面。,520774
9.1,指环王2：双塔奇兵,2002,美国新西兰,剧情动作奇幻冒险,彼得·杰克逊PeterJackson 伊利亚·伍德ElijahWood/西恩...,承前启后的史诗篇章。,518305
9.0,猫鼠游戏,2002,美国加拿大,传记犯罪剧情,史蒂文·斯皮尔伯格StevenSpielberg 莱昂纳多·迪卡普里奥L...,骗子大师和执著警探的你追我跑故事。 ,622428
9.1,窃听风暴,2006,德国,剧情悬疑,弗洛里安·亨克尔·冯·多纳斯马尔克FlorianHenckelvonDonnersmarck  &n...,别样人生。,427046
9.2,钢琴家,2002,法国德国英国波兰,剧情传记历史战争音乐,罗曼·波兰斯基RomanPolanski 艾德里安·布洛迪AdrienBrod...,音乐能化解仇恨。,395108
9.0,指环王1：魔戒再现,2001,新西兰美国,剧情动作奇幻冒险,彼得·杰克逊PeterJackson 伊利亚·伍德ElijahWood/西恩...,传说的开始。,583004
9.0,黑客帝国,1999,美国澳大利亚,动作科幻,安迪·沃卓斯基AndyWachowski/拉娜·沃卓斯基LanaWachowski 主...,视觉革命。,589491
9.0,美丽心灵,2001,美国,传记剧情,朗·霍华德RonHoward 罗素·克劳RussellCrowe/艾德·哈...,爱是一切逻辑和原由。,566440
9.1,饮食男女,1994,中国台湾美国,剧情家庭,李安AngLee 郎雄SihungLung/杨贵媚Kuei-MeiYang/吴...,人生不能像做菜，把所有的料都准备好了才下锅。,428826
9.1,两杆大烟枪,1998,英国,剧情喜剧犯罪,GuyRitchie JasonFlemyng/DexterFletcher/NickMoran,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。,458182
9.1,飞越疯人院,1975,美国,剧情,米洛斯·福尔曼MilošForman 杰克·尼科尔森JackNichols...,自由万岁。,444760
8.8,让子弹飞,2010,中国大陆中国香港,剧情喜剧动作西部,姜文WenJiang 姜文WenJiang/葛优YouGe/周润发Yun-F...,你给我翻译翻译，神马叫做TMD的惊喜。,1207100
8.9,本杰明·巴顿奇事,2008,美国,剧情爱情奇幻,大卫·芬奇DavidFincher 凯特·布兰切特CateBlanchett/...,在时间之河里感受溺水之苦。,737393
8.9,绿皮书,2018,美国,剧情喜剧传记,彼得·法雷里PeterFarrelly 维果·莫腾森ViggoMortensen/...,去除成见，需要勇气。,1148057
8.8,看不见的客人,2016,西班牙,剧情犯罪悬疑惊悚,奥里奥尔·保罗OriolPaulo 马里奥·卡萨斯MarioCasas/阿...,你以为你以为的就是你以为的。,886002
8.9,西西里的美丽传说,2000,意大利美国,剧情战争情色,朱塞佩·托纳多雷GiuseppeTornatore 莫妮卡·贝鲁奇Monica...,美丽无罪。,730474
9.2,海蒂和爷爷,2015,德国瑞士南非,剧情冒险家庭,阿兰·葛斯彭纳AlainGsponer 阿努克·斯特芬AnukSteffen/...,如果生活中有什么使你感到快乐，那就去做吧！不要管别人说什么。,308281
9.0,拯救大兵瑞恩,1998,美国,剧情历史战争,史蒂文·斯皮尔伯格StevenSpielberg 汤姆·汉克斯TomHanks...,美利坚精神输出大片No1.,482597
9.2,小鞋子,1997,伊朗,剧情儿童家庭,马基德·马基迪MajidMajidi 法拉赫阿米尔·哈什米安AmirFa...,奔跑的孩子是天使。,301487
9.1,穿条纹睡衣的男孩,2008,英国美国,剧情战争,马克·赫尔曼MarkHerman 阿萨·巴特菲尔德AsaButterfield...,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。,374307
8.9,情书,1995,日本,剧情爱情,岩井俊二ShunjiIwai 中山美穗MihoNakayama/丰川悦司Ets...,暗恋的极致。,676256
9.3,海豚湾,2009,美国,纪录片,路易·西霍尤斯LouiePsihoyos RichardO'Barry/路易·西霍...,海豚的微笑，是世界上最高明的伪装。,293549
9.0,音乐之声,1965,美国,剧情传记爱情歌舞,罗伯特·怀斯RobertWise 朱莉·安德鲁斯JulieAndrews/克...,用音乐化解仇恨，让歌声串起美好。,447310
9.2,美国往事,1984,美国意大利,犯罪剧情,赛尔乔·莱翁内SergioLeone 罗伯特·德尼罗RobertDeNiro...,往事如烟，无处祭奠。,313780
8.9,致命魔术,2006,英国美国,剧情悬疑惊悚,克里斯托弗·诺兰ChristopherNolan 休·杰克曼HughJackman...,孪生蝙蝠侠大战克隆金刚狼。,644124
8.9,低俗小说,1994,美国,剧情喜剧犯罪,昆汀·塔伦蒂诺QuentinTarantino 约翰·特拉沃尔塔JohnTra...,故事的高级讲法。,623929
8.8,沉默的羔羊,1991,美国,剧情犯罪惊悚,乔纳森·戴米JonathanDemme 朱迪·福斯特JodieFoster/安...,安东尼·霍普金斯的顶级表演。,633631
8.8,七宗罪,1995,美国,剧情犯罪悬疑惊悚,大卫·芬奇DavidFincher 摩根·弗里曼MorganFreeman/布...,警察抓小偷，老鼠玩死猫。,731272
8.8,禁闭岛,2010,美国,剧情悬疑惊悚,MartinScorsese 莱昂纳多·迪卡普里奥LeonardoDiCaprio/...,昔日翩翩少年，今日大腹便便。,703951
8.8,蝴蝶效应,2004,美国加拿大,剧情悬疑科幻惊悚,埃里克·布雷斯EricBress/J·麦基·格鲁伯J.MackyeGruber 主...,人的命运被自己瞬间的抉择改变。,698210
8.9,心灵捕手,1997,美国,剧情,格斯·范·桑特GusVanSant 马特·达蒙MattDamon/罗宾·...,人生中应该拥有这样的一段豁然开朗。,524991
8.8,布达佩斯大饭店,2014,美国德国英国,剧情喜剧冒险,韦斯·安德森WesAnderson 拉尔夫·费因斯RalphFiennes/...,小清新的故事里注入了大历史的情怀。,662155
8.9,春光乍泄,1997,中国香港日本韩国,剧情爱情同性,王家卫KarWaiWong 张国荣LeslieCheung/梁朝伟TonyLeu...,爱情纠缠，男女一致。,469092
8.9,被嫌弃的松子的一生,2006,日本,剧情歌舞,中岛哲也TetsuyaNakashima 中谷美纪MikiNakatani/瑛太E...,以戏谑来戏谑戏谑。,557991
9.3,摩登时代,1936,美国,剧情喜剧爱情,查理·卓别林CharlesChaplin 查理·卓别林CharlesChaplin...,大时代中的人生，小人物的悲喜。,210636
8.7,阿凡达,2009,美国英国,动作科幻冒险,詹姆斯·卡梅隆JamesCameron 萨姆·沃辛顿SamWorthington...,绝对意义上的美轮美奂。,991270
8.7,剪刀手爱德华,1990,美国,剧情奇幻爱情,蒂姆·波顿TimBurton 约翰尼·德普JohnnyDepp/薇诺娜·...,浪漫忧郁的成人童话。,835868
8.9,勇敢的心,1995,美国,动作传记剧情历史战争,梅尔·吉布森MelGibson 梅尔·吉布森MelGibson/苏菲·玛...,史诗大片的典范。,458963
8.9,哈利·波特与死亡圣器(下),2011,美国英国,奇幻冒险,大卫·叶茨DavidYates 丹尼尔·雷德克里夫DanielRadcliffe...,10年的完美句点。,569288
8.8,喜剧之王,1999,中国香港,喜剧剧情爱情,周星驰StephenChow/李力持Lik-ChiLee 周星驰StephenCh...,我是一个演员。,706396
8.8,致命ID,2003,美国,剧情悬疑惊悚,詹姆斯·曼高德JamesMangold 约翰·库萨克JohnCusack/雷...,最不可能的那个人永远是最可能的。,593903
8.8,加勒比海盗,2003,美国,动作冒险奇幻,戈尔·维宾斯基GoreVerbinski 约翰尼·德普JohnnyDepp/...,约翰尼·德普的独角戏。,660487
8.7,天使爱美丽,2001,法国德国,喜剧爱情,让-皮埃尔·热内Jean-PierreJeunet 奥黛丽·塔图AudreyTau...,法式小清新。 ,794916
8.8,杀人回忆,2003,韩国,剧情动作犯罪悬疑惊悚,奉俊昊Joon-hoBong 宋康昊Kang-hoSong/金相庆Sang-kyun...,关于连环杀人悬案的集体回忆。,496285
9.1,狩猎,2012,丹麦瑞典,剧情,托马斯·温特伯格ThomasVinterberg 麦斯·米科尔森MadsMik...,人言可畏。,270294
8.8,断背山,2005,美国加拿大,剧情爱情同性家庭,李安AngLee 希斯·莱杰HeathLedger/杰克·吉伦哈尔Jake...,每个人心中都有一座断背山。,555528
8.9,请以你的名字呼唤我,2017,意大利法国巴西美国荷兰德国,剧情爱情同性,卢卡·瓜达尼诺LucaGuadagnino 艾米·汉莫ArmieHammer/...,沉醉在电影的情感和视听氛围中无法自拔。,484942
8.9,幽灵公主,1997,日本,动画奇幻冒险,宫崎骏HayaoMiyazaki 松田洋治YôjiMatsuda/石田百合...,人与自然的战争史诗。,408940
8.9,7号房的礼物,2013,韩国,剧情喜剧家庭,李焕庆Hwan-kyeongLee 柳承龙Seung-yongRyoo/朴信惠Shi...,《我是山姆》的《美丽人生》。,394501
8.8,阳光灿烂的日子,1994,中国大陆中国香港,剧情爱情,姜文WenJiang 夏雨YuXia/宁静JingNing/陶虹HongTao,一场华丽的意淫。,471255
9.0,小森林 夏秋篇,2014,日本,剧情,森淳一JunichiMori 桥本爱AiHashimoto/三浦贵大Takahir...,那些静得只能听见呼吸的日子里，你明白孤独即生活。,315410
9.0,红辣椒,2006,日本,动画悬疑科幻惊悚,今敏SatoshiKon 林原惠美MegumiHayashibara/江守彻Toru...,梦的勾结。,301823
8.9,第六感,1999,美国,剧情悬疑惊悚,M·奈特·沙马兰M.NightShyamalan 布鲁斯·威利斯BruceWi...,深入内心的恐怖，出人意料的结局。,409730
8.7,重庆森林,1994,中国香港,剧情爱情,王家卫KarWaiWong 林青霞BrigitteLin/金城武TakeshiK...,寂寞没有期限。,595049
8.8,入殓师,2008,日本,剧情,泷田洋二郎YôjirôTakita 本木雅弘MasahiroMotoki/...,死可能是一道门，逝去并不是终结，而是超越，走向下一程。,459517
9.0,小森林 冬春篇,2015,日本,剧情,森淳一JunichiMori 桥本爱AiHashimoto/三浦贵大Takahir...,尊敬他人，尊敬你生活的这片土地，明白孤独是人生的常态。,279365
8.7,消失的爱人,2014,美国,剧情犯罪悬疑惊悚,大卫·芬奇DavidFincher 本·阿弗莱克BenAffleck/罗莎蒙...,年度最佳date movie。,672848
8.8,爱在黎明破晓前,1995,美国奥地利瑞士,剧情爱情,理查德·林克莱特RichardLinklater 伊桑·霍克EthanHawke...,缘分是个连绵词，最美不过一瞬。,449135
9.0,一一,2000,中国台湾日本,剧情爱情家庭,杨德昌EdwardYang 吴念真/李凯莉KellyLee/金燕玲Elai...,我们都曾经是一一。,265306
8.6,唐伯虎点秋香,1993,中国香港,喜剧爱情古装,李力持Lik-ChiLee 周星驰StephenChow/巩俐LiGong/陈...,华太师是黄霑，吴镇宇四大才子之一。,769355
8.8,蝙蝠侠：黑暗骑士崛起,2012,美国英国,剧情动作科幻犯罪惊悚,克里斯托弗·诺兰ChristopherNolan 克里斯蒂安·贝尔Christ...,诺兰就是保证。,537413
8.9,侧耳倾听,1995,日本,剧情爱情动画,近藤喜文YoshifumiKondo 本名阳子YoukoHonna/小林桂树K...,少女情怀总是诗。,344513
8.9,超脱,2011,美国,剧情,托尼·凯耶TonyKaye 艾德里安·布洛迪AdrienBrody/马西...,穷尽一生，我们要学会的，不过是彼此拥抱。,350365
8.7,倩女幽魂,1987,中国香港,爱情奇幻武侠古装,程小东Siu-TungChing 张国荣LeslieCheung/王祖贤JoeyW...,两张绝世的脸。 ,543298
8.9,玛丽和马克思,2009,澳大利亚,剧情喜剧动画,亚当·艾略特AdamElliot 托妮·科莱特ToniCollette/菲利...,你是我最好的朋友，你是我唯一的朋友 。,342907
9.1,无人知晓,2004,日本,剧情,是枝裕和HirokazuKoreeda 柳乐优弥YûyaYagira/北浦爱...,我的平常生活就是他人的幸福。,208304
8.7,超能陆战队,2014,美国,喜剧动作科幻动画冒险,唐·霍尔DonHall/克里斯·威廉姆斯ChrisWilliams 斯科特...,Balalala~~~,746649
8.8,甜蜜蜜,1996,中国香港,剧情爱情,陈可辛PeterChan 黎明LeonLai/张曼玉MaggieCheung/...,相逢只要一瞬间，等待却像是一辈子。,389393
8.9,萤火之森,2011,日本,剧情爱情动画奇幻,大森贵弘TakahiroOmori 佐仓绫音AyaneSakura/内山昂辉K...,触不到的恋人。,376123
8.7,告白,2010,日本,剧情惊悚,中岛哲也TetsuyaNakashima 松隆子TakakoMatsu/冈田将生...,没有一人完全善，也没有一人完全恶。,552014
8.8,大鱼,2003,美国,剧情家庭奇幻冒险,蒂姆·波顿TimBurton 伊万·麦克格雷格EwanMcGregor/阿...,抱着梦想而活着的人是幸福的，怀抱梦想而死去的人是不朽的。,437796
8.8,阳光姐妹淘,2011,韩国,剧情喜剧,姜炯哲Hyeong-CheolKang 沈恩京Eun-kyungShim/闵孝琳Hy...,再多各自牛逼的时光，也比不上一起傻逼的岁月。 ,473341
8.8,借东西的小人阿莉埃蒂,2010,日本,动画奇幻冒险,米林宏昌HiromasaYonebayashi 志田未来MiraiShida/神木...,曾经的那段美好会沉淀为一辈子的记忆。,406552
8.7,驯龙高手,2010,美国,动画奇幻冒险,迪恩·德布洛斯DeanDeBlois/克里斯·桑德斯ChrisSanders ...,和谐的生活离不开摸头与被摸头。,572669
8.8,菊次郎的夏天,1999,日本,剧情喜剧,北野武TakeshiKitano 北野武TakeshiKitano/关口雄介Yus...,从没见过那么流氓的温柔，从没见过那么温柔的流氓。,389499
8.7,射雕英雄传之东成西就,1993,中国香港,喜剧奇幻武侠古装,刘镇伟JeffreyLau 梁朝伟TonyLeungChiuWai/林青霞Bri...,百看不厌。 ,488464
8.8,幸福终点站,2004,美国,喜剧剧情爱情,史蒂文·斯皮尔伯格StevenSpielberg 汤姆·汉克斯TomHanks...,有时候幸福需要等一等。 ,406565
8.8,爱在日落黄昏时,2004,美国法国,剧情爱情,理查德·林克莱特RichardLinklater 伊桑·霍克EthanHawke...,九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。,378747
8.8,恐怖直播,2013,韩国,剧情犯罪悬疑,金秉祐Byeong-wooKim 河正宇Jung-wooHa/李璟荣Kyeong-y...,恐怖分子的“秋菊打官司”。,477393
9.1,完美的世界,1993,美国,剧情犯罪,克林特·伊斯特伍德ClintEastwood 凯文·科斯特纳KevinCos...,坏人的好总是比好人的好来得更感人。,196118
8.6,功夫,2004,中国大陆中国香港,动作喜剧犯罪奇幻,周星驰StephenChow 周星驰StephenChow/元秋QiuYuen/...,警恶惩奸，维护世界和平这个任务就交给你了，好吗？,723652
9.5,人生果实,2017,日本,纪录片,伏原健之KenshiFushihara 津端修一ShûichiTsubata/津...,土壤没有落叶不会肥沃，没有了你就不算人生。,108613
8.6,神偷奶爸,2010,美国法国,喜剧动画冒险,皮艾尔·柯芬PierreCoffin/克里斯·雷纳德ChrisRenaud ...,Mr. I Don't Care其实也有Care的时候。,736432
8.7,怪兽电力公司,2001,美国,儿童喜剧动画奇幻冒险,彼特·道格特PeteDocter/大卫·斯沃曼DavidSilverman 约...,不要给它起名字，起了名字就有感情了。,485015
8.8,玩具总动员3,2010,美国,喜剧动画奇幻冒险,李·昂克里奇LeeUnkrich 汤姆·汉克斯TomHanks/蒂姆·艾...,跨度十五年的欢乐与泪水。,375886
9.2,天书奇谭,1983,中国大陆,动画奇幻,王树忱ShuchenWang/钱运达YundaQian 丁建华JianhuaDin...,传奇的年代，醉人的童话。,161210
8.6,傲慢与偏见,2005,法国英国美国,剧情爱情,乔·怀特JoeWright 凯拉·奈特莉KeiraKnightley/马修·...,爱是摈弃傲慢与偏见之后的曙光。,576055
8.7,血战钢锯岭,2016,美国澳大利亚,剧情传记历史战争,梅尔·吉布森MelGibson 安德鲁·加菲尔德AndrewGarfield/...,优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。,604388
8.7,哈利·波特与阿兹卡班的囚徒,2004,英国美国,奇幻冒险,AlfonsoCuarón 丹尼尔·雷德克里夫DanielRadcliffe/Emma...,不一样的导演，不一样的哈利·波特。,434266
8.9,教父3,1990,美国,剧情犯罪,弗朗西斯·福特·科波拉FrancisFordCoppola 阿尔·帕西诺A...,任何信念的力量，都无法改变命运。,259796
8.7,时空恋旅人,2013,英国,喜剧爱情奇幻,理查德·柯蒂斯RichardCurtis 多姆纳尔·格里森DomhnallGl...,把每天当作最后一天般珍惜度过，积极拥抱生活，就是幸福。,416035
8.5,釜山行,2016,韩国,动作惊悚灾难,延尚昊Sang-hoYeon 孔侑YooGong/郑有美Yu-miJung/马...,揭露人性的丧尸题材力作。,864332
8.9,风之谷,1984,日本,动画奇幻冒险,宫崎骏HayaoMiyazaki 岛本须美SumiShimamoto/松田洋治Y...,动画片的圣经。,289462
8.7,电锯惊魂,2004,美国,悬疑惊悚恐怖,詹姆斯·温JamesWan 雷·沃纳尔LeighWhannell/加利·艾...,真相就在眼前。,379422
9.1,哪吒闹海,1979,中国大陆,冒险动画奇幻,严定宪DingxianYan/王树忱ShuchenWang 梁正晖Zhenghui...,想你时你在闹海。,185430
8.7,被解救的姜戈,2012,美国,剧情动作西部冒险,昆汀·塔伦蒂诺QuentinTarantino 杰米·福克斯JamieFoxx/...,热血沸腾，那个低俗、性感的无耻混蛋又来了。,455602
8.9,上帝之城,2002,巴西法国,犯罪剧情,费尔南多·梅里尔斯FernandoMeirelles/卡迪亚·兰德KátiaLund  &nbsp...,被上帝抛弃了的上帝之城。,237473
9.2,七武士,1954,日本,动作冒险剧情,黑泽明AkiraKurosawa 三船敏郎ToshirôMifune/志村乔...,时代悲歌。,140945
8.9,喜宴,1993,中国台湾美国,剧情喜剧爱情同性家庭,李安AngLee 赵文瑄WinstonChao/郎雄SihungLung/归亚...,中国家庭的喜怒哀乐忍。,250515
8.7,英雄本色,1986,中国香港,剧情动作犯罪,吴宇森JohnWoo 周润发Yun-FatChow/狄龙LungTi/张国...,英雄泪短，兄弟情长。 ,379044
8.9,我是山姆,2001,美国,剧情家庭,杰茜·尼尔森JessieNelson SeanPenn/DakotaFanning/Mi...,爱并不需要智商 。,228801
8.8,谍影重重3,2007,美国德国,动作悬疑惊悚,保罗·格林格拉斯PaulGreengrass 马特·达蒙MattDamon/...,像吃了苏打饼一样干脆的电影。,322328
8.6,头号玩家,2018,美国,动作科幻冒险,史蒂文·斯皮尔伯格StevenSpielberg 泰伊·谢里丹TyeSheri...,写给影迷，动漫迷和游戏迷的一封情书。,1056990
8.7,哈利·波特与密室,2002,美国英国德国,奇幻冒险,ChrisColumbus 丹尼尔·雷德克里夫DanielRadcliffe/艾玛...,魔法的密室之门已打开...,455706
8.7,岁月神偷,2010,中国香港中国大陆,剧情家庭,罗启锐AlexLaw 吴君如SandraNg/任达华SimonYam/钟绍...,岁月流逝，来日可追。,472781
